state,county,trump_percent,clinton_percent
Arkansas,Washington,0.5066637348676415,0.407593359475208
Arkansas,White,0.7743488004702598,0.18994085014144532
Arkansas,Woodruff,0.5239206534422404,0.4348502528199144
Arkansas,Yell,0.7156390743904333,0.22984935548998292
California,Alameda,0.14661009436528874,0.7869001293052061
California,Alpine,0.36046511627906974,0.5548172757475083
California,Amador,0.5912371715349047,0.33855870080072176
California,Butte,0.47239546272654975,0.4349650496002679
California,Calaveras,0.583981673582296,0.3433609958506224
California,Colusa,0.5354342581423401,0.4012364294330519
California,Contra Costa,0.24873920737920308,0.684908028101035
California,Del Norte,0.5371416614354467,0.36461602845783636
California,El Dorado,0.5261937579468111,0.3889690247993931
California,Fresno,0.43939302703679173,0.500642889780709
California,Glenn,0.6111932418162619,0.3236536430834213
California,Humboldt,0.3101137629544611,0.5603753839921682
California,Imperial,0.26416585223846456,0.6792747083653906
California,Inyo,0.5253524610437794,0.39018055899084836
California,Kern,0.530727423893055,0.4041931005107244
California,Kings,0.5334807607253428,0.40150375939849625
California,Lake,0.4326828870019595,0.46930111038536904
California,Lassen,0.7196883314329152,0.2113264918282022
California,Los Angeles,0.22413336252892868,0.7175722154215638
California,Madera,0.5417749118574875,0.3949944331044721
California,Marin,0.15631888449304604,0.7805317613607806
California,Mariposa,0.5840937253576659,0.3516953925875859
California,Mendocino,0.29052485524455,0.5891346692638152
California,Merced,0.4057833844241337,0.5271581742926161
California,Modoc,0.7117212249208026,0.23152059134107708
California,Mono,0.4001137225170584,0.525587566338135
California,Monterey,0.2615660230271048,0.6677860398177021
California,Napa,0.28369614808055793,0.6387114645115036
California,Nevada,0.4253208337125694,0.47425138800400474
California,Orange,0.4234982100522663,0.5093530718876746
California,Placer,0.5203375647427518,0.40204223387789256
California,Plumas,0.5601488218272013,0.357482430756511
California,Riverside,0.4435014526391719,0.49733760452281167
California,Sacramento,0.3393148946060465,0.5828813044177855
California,San Benito,0.3576445904032111,0.571109286626528
California,San Bernardino,0.4147508421472729,0.5211649232472404
California,San Diego,0.3657118799755052,0.5629791794243724
California,San Francisco,0.09287516757353521,0.8503962621244381
California,San Joaquin,0.39674170034706424,0.5403317184586423
California,San Luis Obispo,0.416001896169885,0.4970557518387663
California,San Mateo,0.1842619217262965,0.7566606443075984
California,Santa Barbara,0.3188318079485932,0.6060547780932879
California,Santa Clara,0.20580381947651658,0.7271244221688227
California,Santa Cruz,0.17417967567399725,0.7393903167961745
California,Shasta,0.6467964973205251,0.2785779421133499
California,Sierra,0.5726775956284152,0.3284153005464481
California,Siskiyou,0.5534354870193247,0.35301581104821395
California,Solano,0.31255831873483714,0.6162070397861696
California,Sonoma,0.22230198094727419,0.6937639727917043
California,Stanislaus,0.455973417912702,0.474289266088088
California,Sutter,0.5421949109566566,0.390060555439549
California,Tehama,0.6480675924376778,0.28480006692320564
California,Trinity,0.4945480126626803,0.38937741822018995
California,Tulare,0.5189791158509445,0.42360282728292414
California,Tuolumne,0.5699792392964863,0.35735829840573463
California,Ventura,0.3762104592779607,0.5527086425228729
California,Yolo,0.25263734925082226,0.6669752710439761
California,Yuba,0.5726584920427863,0.3439429515610053
Colorado,Adams,0.41350786151343816,0.4985826039811014
Colorado,Alamosa,0.4389681510304078,0.45957630782533504
Colorado,Arapahoe,0.3862548919965946,0.5275931706737591
Colorado,Archuleta,0.5810055865921788,0.34064586455920426
Colorado,Baca,0.8142127264282397,0.13144449605202044
Colorado,Bent,0.6165023352361183,0.3061754021795537
Colorado,Boulder,0.220025300039332,0.7033729842353116
Colorado,Broomfield,0.3811987582583778,0.5235214518825121
Colorado,Chaffee,0.4792,0.43448888888888887
Colorado,Cheyenne,0.8393829401088929,0.11978221415607986
Colorado,Clear Creek,0.4389703375383566,0.4652233208319127
Colorado,Conejos,0.47588264545002484,0.44032819492789654
Colorado,Costilla,0.3181818181818182,0.6087662337662337
Colorado,Crowley,0.7066142763588736,0.2220039292730845
Colorado,Custer,0.6722113502935421,0.2599478147423353
Colorado,Delta,0.6941631923764146,0.24341870160810006
Colorado,Denver,0.1889095138796813,0.7369279076214698
Colorado,Dolores,0.7521912350597609,0.19282868525896416
Colorado,Douglas,0.5470589176475608,0.36617261958730446
Colorado,Eagle,0.35642072711414186,0.5589739523450818
Colorado,Elbert,0.7325697834522469,0.19614469896107148
Colorado,El Paso,0.5619013879178724,0.3386243718002176
Colorado,Fremont,0.6882082555864015,0.2410685841714832
Colorado,Garfield,0.4961088024178315,0.4258027956176804
Colorado,Gilpin,0.43791946308724833,0.4569351230425056
Colorado,Grand,0.5232883092687471,0.3910107126222636
Colorado,Gunnison,0.3494475138121547,0.5448363790905227
Colorado,Hinsdale,0.5755517826825127,0.33446519524617996
Colorado,Huerfano,0.4977531060005287,0.4316679883690193
Colorado,Jackson,0.7305458768873403,0.1986062717770035
Colorado,Jefferson,0.4201415705328963,0.4888561855011828
Colorado,Kiowa,0.8514619883040936,0.1064327485380117
Colorado,Kit Carson,0.8014586709886548,0.14478660183684494
Colorado,Lake,0.39699906220693965,0.5051578618318224
Colorado,La Plata,0.40407704654895665,0.4983948635634029
Colorado,Larimer,0.4257067047657924,0.475114807633432
Colorado,Las Animas,0.546150448991609,0.390107463565435
Colorado,Lincoln,0.7766830870279147,0.16789819376026272
Colorado,Logan,0.7490228348076527,0.19039292326681753
Colorado,Mesa,0.6410441322292764,0.2798217712129602
Colorado,Mineral,0.5276073619631901,0.36349693251533743
Colorado,Moffat,0.8130268199233717,0.1339463601532567
Colorado,Montezuma,0.610748172344066,0.30899051174366154
Colorado,Montrose,0.6788445199660152,0.2580005664117814
Colorado,Morgan,0.6810200668896321,0.26346153846153847
Colorado,Otero,0.5830572645527686,0.34820160908660674
Colorado,Ouray,0.4081570996978852,0.5126888217522658
Colorado,Park,0.5889411538830758,0.32840549102428723
Colorado,Phillips,0.7680102915951973,0.18696397941680962
Colorado,Pitkin,0.24232633279483037,0.6968545091703887
Colorado,Prowers,0.7039473684210527,0.2364433811802233
Colorado,Pueblo,0.46111690359331686,0.45615797370495637
Colorado,Rio Blanco,0.8089855072463769,0.1263768115942029
Colorado,Rio Grande,0.5574629562703288,0.3615829418142392
Colorado,Routt,0.37394537394537397,0.5434005434005434
Colorado,Saguache,0.40458553791887125,0.4998236331569665
Colorado,San Juan,0.424901185770751,0.5237154150197628
Colorado,San Miguel,0.23862323862323861,0.6872256872256872
Colorado,Sedgwick,0.7441348973607038,0.19574780058651026
Colorado,Summit,0.31532088537158404,0.5908866081365154
Colorado,Teller,0.674674605372473,0.24944613680420935
Colorado,Washington,0.8412001463593121,0.10830589096231248
Colorado,Weld,0.5659907847712438,0.3434961750893464
Colorado,Yuma,0.8035900647046545,0.15153412648716344
Connecticut,Fairfield,0.38004173699992166,0.5789334985719679
Connecticut,Hartford,0.36418311770026346,0.5908682016595226
Connecticut,Litchfield,0.5444366905441186,0.40819153958252086
Connecticut,Middlesex,0.4385606607690919,0.511791388337245
Connecticut,New Haven,0.4196450715819802,0.5424953694664464
Connecticut,New London,0.4376173822938929,0.5041609999352373
Connecticut,Tolland,0.4416460012399256,0.4973393263070882
Connecticut,Windham,0.5066013419121264,0.4287822442594888
Delaware,Kent,0.49587120298131315,0.4470763291241052
Delaware,New Castle,0.3259448685358873,0.6209016315346182
Delaware,Sussex,0.590625235831258,0.3710380348652932
District of Columbia,District of Columbia,0.040874744593083774,0.9086382152999987
Florida,Alachua,0.3642656586633067,0.5897130768213672
Florida,Baker,0.8147854994459395,0.16716795947443408
Florida,Bay,0.711170571621328,0.24924245023040947
Florida,Bradford,0.7367333443544387,0.24169284179203174
Florida,Brevard,0.5777501016673444,0.38023269113460756
Florida,Broward,0.31366150169901835,0.6650872467248672
Florida,Calhoun,0.7654990955434962,0.20407827659924355
Florida,Charlotte,0.624836574179758,0.34703343225351235
Florida,Citrus,0.6832622333751568,0.28593475533249685
Florida,Clay,0.703990308312125,0.2612811434689105
Florida,Collier,0.6172704331075186,0.35766354976023046
Florida,Columbia,0.7095133591110182,0.26477862542237085
Florida,Desoto,0.626548345350342,0.34951007579959326
Florida,Dixie,0.8083865592890863,0.17633990558178284
Florida,Duval,0.4891944672344261,0.47540184194409457
Florida,Escambia,0.5824659438967922,0.37687005227292103
Florida,Flagler,0.5886649392205624,0.38304088482340054
Florida,Franklin,0.685785536159601,0.28994181213632586
Florida,Gadsden,0.3042554153665265,0.6792384570162348
Florida,Gilchrist,0.8004750593824228,0.17315914489311163
Florida,Glades,0.6882609694463588,0.291982540776476
Florida,Gulf,0.7307006718771425,0.23584258878376527
Florida,Hamilton,0.6305860805860806,0.3487179487179487
Florida,Hardee,0.6912831333245417,0.28339707239878675
Florida,Hendry,0.5573549257759784,0.4152046783625731
Florida,Hernando,0.6287048488208452,0.33898034031301977
Florida,Highlands,0.6471347896510966,0.32694917480190866
Florida,Hillsborough,0.44652477997523676,0.5151691597229194
Florida,Holmes,0.8789053323937045,0.10018792576932112
Florida,Indian River,0.6076816358159707,0.36299666287542653
Florida,Jackson,0.6775818639798489,0.3040254740744261
Florida,Jefferson,0.514061478090255,0.4631785480706344
Florida,Lafayette,0.828125,0.15271226415094338
Florida,Lake,0.5994767162182774,0.36863347842921
Florida,Lee,0.5868237240365174,0.3826603762024386
Florida,Leon,0.353778297794021,0.6051849709462835
Florida,Levy,0.7102345965455015,0.26300592936323797
Florida,Liberty,0.7715412621359223,0.1975121359223301
Florida,Madison,0.5703703703703704,0.4145796590241035
Florida,Manatee,0.5696532147207725,0.3979928251321539
Florida,Marion,0.6172467086433887,0.3551287922152261
Florida,Martin,0.6201510630361805,0.3518393323386796
Florida,Miami-Dade,0.3407443756605768,0.636751125275963
Florida,Monroe,0.5156551626724422,0.4466076557276708
Florida,Nassau,0.7352114489239814,0.233205312506705
Florida,Okaloosa,0.7128352585394874,0.2357840464032522
Florida,Okeechobee,0.6852706364901486,0.2899728997289973
Florida,Orange,0.3573584732964166,0.6038973044711913
Florida,Osceola,0.3587649601300943,0.609517424361297
Florida,Palm Beach,0.4112771238593334,0.5656876007802734
Florida,Pasco,0.5892908239646013,0.37381759068421117
Florida,Pinellas,0.48578298669991854,0.4746132740864698
Florida,Polk,0.5537187757198028,0.41303980809949564
Florida,Putnam,0.6684784249781079,0.3047981399281336
Florida,St. Johns,0.6496330046735134,0.31571120910675826
Florida,St. Lucie,0.49904506308263574,0.4748485945742543
Florida,Santa Rosa,0.7446464185993504,0.2104279446122286
Florida,Sarasota,0.5432479274260793,0.4272623688679534
Florida,Seminole,0.48663826835515084,0.4709465708594195
Florida,Sumter,0.6877975608165395,0.29528468010174136
Florida,Suwannee,0.7642559109874826,0.21204664598266823
Florida,Taylor,0.7459634015069968,0.23164693218514532
Florida,Union,0.8022479803301721,0.1780821917808219
Florida,Volusia,0.5481946877551568,0.4181830727299909
Florida,Wakulla,0.6847762360758257,0.28323887694612726
Florida,Walton,0.7657044326188424,0.2044177542587032
Florida,Washington,0.7742022230190032,0.20294012190749372
Georgia,Appling,0.7835139760410724,0.2045065601825442
Georgia,Atkinson,0.7195402298850575,0.2670498084291188
Georgia,Bacon,0.83681592039801,0.15124378109452735
Georgia,Baker,0.5381944444444444,0.4513888888888889
Georgia,Baldwin,0.4775999007197816,0.4945395879870936
Georgia,Banks,0.879426523297491,0.09806451612903226
Georgia,Barrow,0.7263592567102547,0.2264280798348245
Georgia,Bartow,0.756283185840708,0.20763590391908976
Georgia,Ben Hill,0.6298854447439353,0.3539420485175202
Georgia,Berrien,0.8227617602427921,0.15887708649468893
Georgia,Bibb,0.38409802543293503,0.5876893092210365
Georgia,Bleckley,0.7476879774829112,0.22135102533172496
Georgia,Brantley,0.8835105538803365,0.09823837486113315
Georgia,Brooks,0.5841224747474747,0.398989898989899
Georgia,Bryan,0.6939300072497199,0.2645488697027615
Georgia,Bulloch,0.5963422341602149,0.3658160846895244
Georgia,Burke,0.480269489894129,0.505935194096888
Georgia,Butts,0.7060121925583351,0.269707799033004
Georgia,Calhoun,0.40987654320987654,0.5822222222222222
Georgia,Camden,0.6512882916247817,0.31374001375588595
Georgia,Candler,0.7079457879351582,0.27265479670475684
Georgia,Carroll,0.680605607307178,0.28249586364769613
Georgia,Catoosa,0.7802070486227903,0.17830848002391897
Georgia,Charlton,0.7348107569721115,0.25
Georgia,Chatham,0.40741203117476055,0.5554564748265591
Georgia,Chattahoochee,0.5402877697841727,0.4273381294964029
Georgia,Chattooga,0.7830828889966068,0.19546776539020844
Georgia,Cherokee,0.719804003819962,0.22519032871308337
Georgia,Clarke,0.2827508004268943,0.658195482034863
Georgia,Clay,0.44461901021209743,0.5475255302435192
Georgia,Clayton,0.13617419959293123,0.8423523837215563
Georgia,Clinch,0.7034623217922606,0.2794297352342159
Georgia,Cobb,0.4622225446543276,0.4840139169757481
Georgia,Coffee,0.6890406036651096,0.29421487603305785
Georgia,Colquitt,0.7265120375807399,0.2541837933059307
Georgia,Columbia,0.665477348902584,0.29172265727569
Georgia,Cook,0.6894502228826151,0.2894172032359254
Georgia,Coweta,0.6888492995384241,0.2685723540367641
Georgia,Crawford,0.7022797527047914,0.2745363214837713
Georgia,Crisp,0.6055644302449414,0.37766240681576146
Georgia,Dade,0.8091957705863505,0.15459788529317525
Georgia,Dawson,0.8414789630259244,0.12307692307692308
Georgia,Decatur,0.585261520513319,0.40093330740812755
Georgia,DeKalb,0.16351661758118166,0.7986160752580562
Georgia,Dodge,0.7163646739905836,0.26237694392923383
Georgia,Dooly,0.5055713915522156,0.4850997667789583
Georgia,Dougherty,0.3001730865139203,0.6838677501686861
Georgia,Douglas,0.4298209151685199,0.5369947001974437
Georgia,Early,0.5333333333333333,0.45308254963427375
Georgia,Echols,0.8519458544839256,0.1319796954314721
Georgia,Effingham,0.7619575411373518,0.20688038195924632
Georgia,Elbert,0.6625766871165644,0.3178915738074371
Georgia,Emanuel,0.6787531806615776,0.3097964376590331
Georgia,Evans,0.6653750345972875,0.3127594796567949
Georgia,Fannin,0.81544192346766,0.16280054182187606
Georgia,Fayette,0.5753779981284783,0.38225009439692675
Georgia,Floyd,0.6967753120665742,0.2646497919556172
Georgia,Forsyth,0.7111615642276091,0.23886948819498885
Georgia,Franklin,0.829687132439426,0.14620089390731592
Georgia,Fulton,0.2730307308219226,0.6885887744528746
Georgia,Gilmer,0.8202458310498708,0.1538401315274407
Georgia,Glascock,0.8884892086330936,0.09928057553956834
Georgia,Glynn,0.6278492834836412,0.3436651781805446
Georgia,Gordon,0.8012553404715439,0.16778311092357193
Georgia,Grady,0.6570064039943558,0.32703788125474875
Georgia,Greene,0.6201988251242657,0.3613872571170357
Georgia,Gwinnett,0.447685415023254,0.5060533425110635
Georgia,Habersham,0.8120421104475775,0.15286584990457427
Georgia,Hall,0.7317877047557076,0.22887373751662093
Georgia,Hancock,0.23547486033519552,0.7544692737430168
Georgia,Haralson,0.8439728801620147,0.12987584749493705
Georgia,Harris,0.7233062659071627,0.2476063507453642
Georgia,Hart,0.7201739646140161,0.2555105268360186
Georgia,Heard,0.7980108927302866,0.17594127397584655
Georgia,Henry,0.46295283802118137,0.5068242107607881
Georgia,Houston,0.5897235306845986,0.37538907105644237
Georgia,Irwin,0.7400544959128066,0.24277929155313352
Georgia,Jackson,0.8011769032732622,0.1651710187568959
Georgia,Jasper,0.7212572373862697,0.2554177005789909
Georgia,Jeff Davis,0.8053375196232339,0.17680533751962324
Georgia,Jefferson,0.4395809414466131,0.5483639494833524
Georgia,Jenkins,0.6200916230366492,0.36747382198952877
Georgia,Johnson,0.6833966359196961,0.3081931633206728
Georgia,Jones,0.6617002629272568,0.3155923830770457
Georgia,Lamar,0.6818181818181818,0.29821334734629534
Georgia,Lanier,0.6910484151863462,0.28073841866945315
Georgia,Laurens,0.635483870967742,0.34572452636968765
Georgia,Lee,0.7527398713144312,0.22413915010959484
Georgia,Liberty,0.3799789382394846,0.5919593631914761
Georgia,Lincoln,0.6725987323256948,0.310336421257923
Georgia,Long,0.6378430896283702,0.33033762448384746
Georgia,Lowndes,0.572278799100648,0.3984658114006084
Georgia,Lumpkin,0.7741649899396378,0.17867203219315894
Georgia,McDuffie,0.5861027190332326,0.3991152352179543
Georgia,McIntosh,0.5907165847873962,0.3901406064712858
Georgia,Macon,0.3592255656636342,0.6309773734546302
Georgia,Madison,0.7668778129688282,0.20211701950325053
Georgia,Marion,0.6021943573667712,0.38025078369905957
Georgia,Meriwether,0.566561788000434,0.41271563415428014
Georgia,Miller,0.7433176100628931,0.24488993710691823
Georgia,Mitchell,0.5430203045685279,0.4432741116751269
Georgia,Monroe,0.6961456609127453,0.2814692204618901
Georgia,Montgomery,0.7466442953020134,0.23685682326621924
Georgia,Morgan,0.6922427440633245,0.28105540897097625
Georgia,Murray,0.830069031947343,0.14448547118317548
Georgia,Muscogee,0.3907752926179163,0.577282999188782
Georgia,Newton,0.4754359242503467,0.4988519335258145
Georgia,Oconee,0.6662861680480421,0.27698645094049335
Georgia,Oglethorpe,0.6929877135151333,0.27434821696134254
Georgia,Paulding,0.6882724610879951,0.2777777777777778
Georgia,Peach,0.5034412202380952,0.47433035714285715
Georgia,Pickens,0.8299615329819062,0.14097449779170823
Georgia,Pierce,0.8619887840240733,0.12351251538777185
Georgia,Pike,0.8341547277936963,0.14212034383954156
Georgia,Polk,0.7748153359127682,0.20168835736897645
Georgia,Pulaski,0.676005547850208,0.3062413314840499
Georgia,Putnam,0.6897133220910624,0.2906829679595278
Georgia,Quitman,0.5507662835249042,0.44157088122605365
Georgia,Rabun,0.7866616616616616,0.1806806806806807
Georgia,Randolph,0.43842704380820974,0.55122456019317
Georgia,Richmond,0.3239223995232735,0.6464146196119976
Georgia,Rockdale,0.355911167445668,0.6140906810319786
Georgia,Schley,0.7710843373493976,0.21005762179151388
Georgia,Screven,0.5783027121609798,0.40244969378827644
Georgia,Seminole,0.6535674470457079,0.33138238573021184
Georgia,Spalding,0.6086990351696234,0.36402894491129784
Georgia,Stephens,0.7830871115639327,0.18716250636780438
Georgia,Stewart,0.391156462585034,0.5937803692905733
Georgia,Sumter,0.4807727355567705,0.5030071077091307
Georgia,Talbot,0.36845348120764015,0.6167590881084412
Georgia,Taliaferro,0.3890746934225195,0.6075808249721293
Georgia,Tattnall,0.7382297551789078,0.2435173113139215
Georgia,Taylor,0.6056338028169014,0.38028169014084506
Georgia,Telfair,0.6454162276080084,0.3458904109589041
Georgia,Terrell,0.44736213893530674,0.5411792790642158
Georgia,Thomas,0.5971705137751303,0.3798532071056271
Georgia,Tift,0.6740277094029116,0.30571770166678386
Georgia,Toombs,0.7239001969796455,0.2558546727949223
Georgia,Towns,0.7958308693081018,0.1788882318154938
Georgia,Treutlen,0.6692563817980022,0.3189049204587495
Georgia,Troup,0.6031940561449197,0.37198881697368924
Georgia,Turner,0.6165391406709829,0.36668628605061804
Georgia,Twiggs,0.5013550135501355,0.48558758314855877
Georgia,Union,0.8167122606316837,0.16272900605156262
Georgia,Upson,0.6669105542344979,0.31781598683007134
Georgia,Walker,0.7910335615294707,0.175947570546001
Georgia,Walton,0.7647795960489459,0.20374465575703965
Georgia,Ware,0.6987032173342088,0.28233749179251477
Georgia,Warren,0.4245929734361611,0.5629820051413882
Georgia,Washington,0.49036756884529015,0.4963952251506914
Georgia,Wayne,0.7829636031883223,0.19600499375780275
Georgia,Webster,0.5645161290322581,0.42383512544802865
Georgia,Wheeler,0.6760228353948621,0.3073263558515699
